"hit","P1_docksolv_SCORE","P1_docksolv_SCORE.INTER","P1_dock_SCORE","P1_dock_SCORE.INTER","P2_docksolv_SCORE","P2_docksolv_SCORE.INTER","P2_dock_SCORE","P2_dock_SCORE.INTER","docksolv_min","dock_min"
0,-12.1309,-17.0645,-6.60003,-6.38847,-24.4749,-24.7697,-15.4861,-13.1043,-12.1309,-6.60003
0,-32.8336,-31.011,-18.5993,-16.3509,-16.1465,-14.1069,-12.7985,-11.1667,-16.1465,-12.7985
0,-28.5762,-28.3801,-19.4731,-19.1234,-25.8037,-24.3112,-16.6086,-16.0429,-25.8037,-16.6086
0,-30.4075,-34.4992,-10.9197,-11.5384,-18.69,-21.6857,-7.11728,-8.98236,-18.69,-7.11728
0,-5.56548,-6.67807,-24.4834,-25.2869,-23.1618,-22.8309,-13.8338,-13.7542,-5.56548,-13.8338
0,-16.3208,-17.0172,-6.29523,-9.04539,-25.385,-26.0985,-13.7565,-13.7006,-16.3208,-6.29523
0,-4.83536,-5.93929,-5.3458,-5.77288,-14.8619,-13.4885,-9.40782,-8.75648,-4.83536,-5.3458
0,-26.2467,-31.7311,-16.237,-20.3407,-18.2775,-18.2634,-19.4186,-19.6986,-18.2775,-16.237
0,92.0752,89.8193,-10.4075,-10.5747,-21.946,-20.9463,-16.4061,-15.96,92.0752,-10.4075
0,25.6861,24.7532,-15.9324,-16.0712,-22.739,-22.864,-18.0321,-17.8918,25.6861,-15.9324
0,-13.5873,-8.74803,9.3508,10.1457,-15.582,-12.0477,-17.1327,-12.606,-13.5873,9.3508
0,3.68064,1.97579,-0.163188,1.8067,-17.8285,-17.8423,-8.21448,-8.62054,3.68064,-0.163188
0,323.035,316.185,5.87033,6.15114,-27.0583,-22.8286,-15.7699,-15.1424,323.035,5.87033
0,2.70097,-1.98738,-1.12279,-2.32244,-17.5351,-20.0015,-6.00014,-7.77277,2.70097,-1.12279
0,-4.8746,-7.09199,2.16043,2.12815,-21.8274,-19.1214,-12.664,-8.35638,-4.8746,2.16043
0,-4.52371,-5.97682,0.517179,-0.724005,-21.3095,-21.6134,-11.1151,-10.7869,-4.52371,0.517179
0,-14.2714,-11.1993,-1.46869,0.631938,-22.1213,-20.1649,-14.1054,-12.1029,-14.2714,-1.46869
0,5.2866,2.26333,-4.9252,-5.86902,-20.8128,-20.8195,-11.282,-11.2126,5.2866,-4.9252
0,-23.0249,-12.2945,-19.3837,-11.9928,-34.4636,-17.2428,-21.5338,-6.45867,-23.0249,-19.3837
0,-17.0607,-25.2712,-13.0377,-14.2052,-19.5817,-21.4214,-15.687,-12.78,-17.0607,-13.0377
0,-21.6944,-19.5341,-2.11388,-1.76065,-17.6769,-15.3729,-14.6226,-15.1775,-17.6769,-2.11388
0,-30.2243,-34.2798,-14.0763,-14.7018,-16.8447,-17.1668,-12.3218,-11.9735,-16.8447,-12.3218
0,-16.5925,-20.5112,-5.96684,-11.7355,-19.5535,-19.1147,-11.7313,-10.5596,-16.5925,-5.96684
0,-23.9695,-20.6676,-5.28407,-2.67307,-21.4499,-21.0385,-9.0366,-5.69455,-21.4499,-5.28407
0,-7.66665,-7.68887,-0.406569,1.14328,-13.9837,-14.2275,-9.09848,-6.45027,-7.66665,-0.406569
0,22.4027,26.3837,-23.1694,-20.7189,-24.329,-19.6867,-16.3699,-11.5477,22.4027,-16.3699
0,-5.93978,-7.9374,-6.83673,-6.25706,-19.6312,-19.9524,-16.384,-15.4597,-5.93978,-6.83673
0,-4.05472,-4.19001,-3.12387,-3.04135,-18.6434,-20.0523,-9.08523,-9.76298,-4.05472,-3.12387
0,-25.1895,-22.3843,-16.2267,-8.66899,-25.7533,-17.9868,-13.445,-6.92299,-25.1895,-13.445
0,-9.83829,-9.79071,9.05197,7.02483,-23.3938,-25.7366,-9.39755,-7.5762,-9.83829,9.05197
0,-35.9893,-28.5407,-19.5115,-9.22035,-33.5353,-24.3493,-22.8504,-12.2531,-33.5353,-19.5115
0,-11.4556,-10.6638,-16.3075,-17.2543,-19.932,-20.4037,-6.22685,-5.10119,-11.4556,-6.22685
0,-6.47827,-7.54653,-6.83274,-7.05275,-16.6874,-20.6042,-7.8969,-7.61582,-6.47827,-6.83274
0,-18.0209,-15.7355,-16.7746,-15.6535,-24.7101,-33.8122,-19.3774,-17.8462,-18.0209,-16.7746
0,-25.7963,-27.4798,-14.0621,-14.888,-16.9765,-18.4908,-8.52205,-10.0674,-16.9765,-8.52205
0,-21.4887,-24.8944,-10.7483,-10.7706,-21.363,-20.594,-9.92145,-11.8031,-21.363,-9.92145
0,-12.693,-16.8528,-8.59981,-8.29887,-25.769,-26.9813,-21.0084,-23.4227,-12.693,-8.59981
0,-22.6732,-22.8909,-11.7428,-10.4388,-23.1036,-23.4373,-12.8574,-11.8494,-22.6732,-11.7428
0,-12.1394,-12.0211,-16.2379,-16.1663,-20.7753,-20.6791,-18.0778,-18.0132,-12.1394,-16.2379
0,-8.83605,-14.7142,-0.523868,-3.42272,-29.2824,-31.271,-12.3909,-11.8678,-8.83605,-0.523868
0,-17.6349,-19.7405,-12.1606,-13.5244,-15.0421,-15.9732,-16.9312,-17.6739,-15.0421,-12.1606
0,-19.3797,-21.5485,-7.28232,-11.5388,-20.3456,-20.2031,-6.44932,-4.04114,-19.3797,-6.44932
0,-20.0068,-23.7517,-11.2533,-15.7514,-17.168,-18.3182,-12.8888,-13.8291,-17.168,-11.2533
0,-18.5238,-12.6345,-18.0395,-10.581,-21.6841,-14.0763,-16.1922,-9.29961,-18.5238,-16.1922
0,-17.7375,-12.5204,-18.4126,-9.75836,-21.919,-19.2016,-15.4222,-9.73638,-17.7375,-15.4222
0,-22.9433,-23.8857,-11.1627,-9.80216,-18.0118,-17.4364,-10.3332,-12.439,-18.0118,-10.3332
0,-29.7215,-34.2151,-4.2649,-3.84807,-14.8842,-17.0145,-4.31644,-3.62111,-14.8842,-4.2649
0,-10.3816,-14.7575,-4.31309,-3.2292,-24.5101,-23.0238,-14.5646,-13.8815,-10.3816,-4.31309
0,-21.4621,-24.0445,-15.5492,-14.2136,-17.6633,-16.0837,-12.2806,-11.0792,-17.6633,-12.2806
0,-18.4607,-18.4649,-2.23046,-3.47621,-20.4658,-21.373,-6.07535,-6.77242,-18.4607,-2.23046
0,-4.46487,-11.0294,-3.4469,-7.00634,-21.5026,-19.7469,-1.53885,-4.11285,-4.46487,-1.53885
0,-29.2067,-30.809,-14.9203,-16.3869,-24.9239,-24.5361,-16.2828,-15.449,-24.9239,-14.9203
0,-7.84469,-4.22997,-10.8284,-10.2366,-14.5304,-10.1436,-14.1466,-10.0744,-7.84469,-10.8284
0,-22.0256,-21.8469,-6.8334,-8.63054,-29.4427,-27.3678,-9.46173,-8.63336,-22.0256,-6.8334
0,-25.3369,-24.6954,-9.47535,-8.76978,-29.1216,-26.4303,-13.5624,-9.14768,-25.3369,-9.47535
0,-27.1461,-28.6474,-13.9276,-12.853,-19.4661,-18.8649,-6.68992,-5.02913,-19.4661,-6.68992
0,-16.0094,-17.8818,-5.27097,-2.50732,-26.6023,-23.915,-12.8328,-10.3444,-16.0094,-5.27097
0,-22.2201,-18.9539,-6.52381,-1.74489,-27.4648,-22.3079,-16.6949,-12.098,-22.2201,-6.52381
0,-13.8895,-14.0805,-19.0659,-17.0885,-21.1029,-20.0196,-7.87123,-9.35298,-13.8895,-7.87123
0,-35.064,-30.4031,-15.598,-13.356,-15.0316,-11.1825,-11.147,-7.00865,-15.0316,-11.147
0,-12.0003,-17.1472,-7.6865,-10.1653,-15.3061,-14.5653,-7.03532,-9.16219,-12.0003,-7.03532
0,1.95833,-2.84091,-7.52965,-6.44268,-19.7291,-18.1774,-12.5328,-10.2528,1.95833,-7.52965
0,6.40581,5.66458,14.5715,12.1774,-23.7847,-23.8425,-16.8335,-18.3996,6.40581,14.5715
0,-16.9376,-16.8484,55.2567,52.918,-21.4572,-21.498,-13.8828,-14.9903,-16.9376,55.2567
0,-11.0794,-11.3352,17.3043,14.3714,-18.2461,-17.6886,-14.7712,-15.2145,-11.0794,17.3043
0,-12.0217,-17.5066,-8.93691,-10.7281,-25.2695,-26.3918,-12.7246,-13.0859,-12.0217,-8.93691
0,-13.2128,-20.2359,69.4447,67.831,-21.9802,-23.1015,-10.9013,-10.7259,-13.2128,69.4447
0,-24.6416,-18.0458,-12.4347,-5.94443,-25.9909,-18.3584,-21.2051,-13.3206,-24.6416,-12.4347
0,-5.63908,-6.51183,-5.5755,-6.32247,-28.9542,-29.2799,-13.8335,-14.1016,-5.63908,-5.5755
0,-18.982,-23.7275,-16.3652,-16.617,-26.0443,-27.4015,-18.3688,-18.0861,-18.982,-16.3652
0,-27.7146,-25.665,-19.9106,-18.7662,-26.0938,-21.8357,-16.1557,-13.5261,-26.0938,-16.1557
0,-12.1364,-14.6237,27.9582,27.7935,-23.0629,-23.4379,-8.45661,-8.63393,-12.1364,27.9582
0,-12.3239,-12.3807,-0.856393,-3.22584,-14.5151,-14.263,-15.4566,-15.4566,-12.3239,-0.856393
0,-1.00663,-1.25919,-10.5338,-9.7203,-18.4192,-18.7174,-18.2994,-17.0231,-1.00663,-10.5338
0,-2.12384,-2.11485,-9.50379,-11.3579,-26.1135,-25.3266,-15.3908,-16.529,-2.12384,-9.50379
0,-19.6893,-12.2044,-13.6522,-9.8392,-20.9106,-17.2725,-20.1154,-14.7053,-19.6893,-13.6522
0,-24.9522,-28.5915,4.87099,-3.54116,-17.0369,-16.5507,-11.7846,-11.3656,-17.0369,4.87099
0,-29.9848,-31.0707,-20.6803,-21.4375,-22.5673,-22.4706,-13.4072,-13.5108,-22.5673,-13.4072
0,-10.8435,-15.436,-2.92466,-2.03578,-20.0786,-18.3088,-13.354,-11.6184,-10.8435,-2.92466
0,-28.4248,-29.493,-16.9138,-19.608,-21.9889,-20.7563,-10.2827,-9.69654,-21.9889,-10.2827
0,-6.36215,-4.75099,41.1705,38.0098,-20.6803,-18.5645,-8.9167,-9.44274,-6.36215,41.1705
0,8.12098,7.81228,24.2023,25.5336,-24.3513,-23.5814,-13.5353,-14.2948,8.12098,24.2023
0,-39.8333,-37.748,-28.0706,-26.3046,-17.2484,-15.8424,-14.426,-12.2779,-17.2484,-14.426
0,-13.9077,-15.7701,-5.08093,-9.04594,-23.9987,-24.4508,-13.409,-13.3147,-13.9077,-5.08093
0,-26.3099,-27.9401,-14.8549,-14.6539,-19.5514,-19.5956,-7.90481,-7.17431,-19.5514,-7.90481
0,-8.92176,-10.9274,-3.92217,-7.06155,-20.6226,-23.0649,-6.40199,-5.59398,-8.92176,-3.92217
0,-28.336,-29.2806,-20.398,-19.5068,-24.4356,-23.8069,-13.5106,-12.0209,-24.4356,-13.5106
0,9.67935,9.82636,-2.48143,-2.22094,-20.9304,-19.8783,-13.4733,-12.3893,9.67935,-2.48143
0,-32.5815,-34.0237,-22.3218,-23.2443,-18.3651,-17.108,-12.7099,-12.3617,-18.3651,-12.7099
0,62.3028,49.0881,22.6917,21.9347,-20.4689,-21.8845,-11.7817,-11.8508,62.3028,22.6917
0,-29.0896,-29.5335,-13.7271,-13.0169,-20.5176,-20.2215,-16.262,-16.2388,-20.5176,-13.7271
0,35.2905,34.4728,-4.6497,-4.7868,-21.3079,-21.0489,-12.4961,-12.9918,35.2905,-4.6497
0,-22.5186,-22.3126,-7.44724,-6.78257,-31.2867,-30.7992,-19.7595,-19.8644,-22.5186,-7.44724
0,-37.73,-36.6888,-14.8513,-13.5513,-24.7922,-22.0776,-12.7298,-10.0907,-24.7922,-12.7298
0,-14.4267,-16.2331,1.69584,-0.567697,-22.1858,-22.2258,-12.9902,-13.2104,-14.4267,1.69584
0,-31.9629,-34.9109,-22.764,-25.2654,-18.8649,-20.2037,-13.5561,-14.3043,-18.8649,-13.5561
0,-27.5449,-26.7801,-2.21075,-10.0469,-16.629,-15.6929,-10.8511,-9.91699,-16.629,-2.21075
0,-20.6355,-24.2172,-16.3503,-19.4697,-21.4656,-22.2814,-15.4112,-15.5928,-20.6355,-15.4112
0,25.8685,24.2498,22.072,20.2821,-22.8836,-22.9556,-16.7744,-16.6887,25.8685,22.072
0,-30.6801,-31.7793,-9.55696,-10.1105,-19.6811,-20.2677,-9.74944,-9.97524,-19.6811,-9.55696
0,-15.9221,-16.9924,-16.2489,-17.3474,-25.6903,-24.0105,-13.0392,-11.716,-15.9221,-13.0392
0,-4.32297,-7.30365,-9.27474,-11.4753,-26.3038,-26.4409,-12.0102,-13.5749,-4.32297,-9.27474
0,-26.5793,-29.3396,-10.3802,-11.92,-21.299,-20.8064,-12.6517,-12.7634,-21.299,-10.3802
0,-12.9174,-13.5897,-6.72583,-8.29296,-21.2051,-21.4996,-15.0448,-15.4996,-12.9174,-6.72583
0,3.07423,1.29895,22.3251,21.2669,-29.1019,-28.911,-12.9607,-13.3863,3.07423,22.3251
0,-12.7183,-19.2167,-6.45234,-7.49722,-23.0082,-23.2529,-16.6486,-17.0005,-12.7183,-6.45234
0,-14.5277,-11.8328,-2.09786,-1.96843,-29.0361,-22.6683,-22.9331,-15.5899,-14.5277,-2.09786
0,-6.15521,-5.76349,-16.4409,-14.0589,-32.2828,-30.7653,-16.1028,-15.9293,-6.15521,-16.1028
0,-19.2618,-19.2916,-15.419,-15.3027,-27.1615,-27.7655,-13.0397,-13.857,-19.2618,-13.0397
0,-4.36103,-5.08553,-10.6192,-12.4522,-20.5587,-20.667,-14.8087,-14.8666,-4.36103,-10.6192
0,-30.8473,-31.0094,-15.9681,-17.7682,-19.943,-19.0644,-8.88104,-8.00302,-19.943,-8.88104
0,-22.6616,-23.4825,27.0777,24.8698,-21.0603,-21.8278,-13.1958,-13.4049,-21.0603,27.0777
0,12.5558,8.95457,-12.5789,-18.223,-19.8002,-20.7225,-9.97549,-11.9355,12.5558,-9.97549
0,-16.4762,-18.6143,-13.106,-13.1824,-22.7027,-21.6066,-13.485,-13.2672,-16.4762,-13.106
0,18.0777,15.6703,51.0673,49.0321,-22.0589,-22.5654,-18.5682,-18.4719,18.0777,51.0673
0,-20.2507,-27.0955,-6.42171,-15.4866,-14.5889,-12.4374,-3.22857,-4.5592,-14.5889,-3.22857
0,-26.6036,-26.1012,-20.0583,-19.585,-21.4079,-21.2743,-16.9499,-16.4518,-21.4079,-16.9499
0,102.842,91.3341,74.0187,73.0299,-18.244,-14.6615,-15.181,-11.9621,102.842,74.0187
0,-4.06095,1.69592,-9.5239,-0.874468,-23.0485,-17.1962,-16.5035,-9.43402,-4.06095,-9.5239
0,-6.45603,-7.01842,-2.19791,1.2727,-28.4815,-24.3158,-15.1396,-9.24818,-6.45603,-2.19791
0,-9.98491,-2.3701,-9.06875,-7.46436,-16.532,-12.9436,-6.31684,-2.51881,-9.98491,-6.31684
0,-14.7026,-16.2696,-12.7947,-15.5103,-22.6676,-22.52,-15.3677,-15.5271,-14.7026,-12.7947
0,15.9977,15.1355,-22.466,-22.9848,-24.1562,-24.6222,-14.0779,-13.5624,15.9977,-14.0779
,-18.7766,-18.2611,-12.3489,-15.0592,-18.7822,-22.4948,-7.47254,-10.3872,-18.7766,-7.47254
,-16.1287,-4.86364,-10.9217,-3.79107,-31.5599,-20.3192,-23.1377,-6.79112,-16.1287,-10.9217
,-21.4116,-22.6404,-11.2763,-13.2683,-29.0109,-29.079,-14.4042,-14.7114,-21.4116,-11.2763
,44.7367,43.3908,20.5939,17.5707,-25.0205,-25.3652,-15.7075,-15.6726,44.7367,20.5939
,-3.54572,-3.80837,-3.90512,-3.8014,-25.0684,-24.9776,-17.6296,-17.5417,-3.54572,-3.90512
,110.713,109.574,16.071,13.1173,-28.1198,-25.7238,-17.2728,-13.8738,110.713,16.071
,-13.8681,-13.2535,23.1661,24.5686,-34.0025,-34.0806,-21.7115,-21.1448,-13.8681,23.1661
,-12.566,-9.23768,-6.39406,-4.6993,-27.7358,-27.9093,-15.5185,-13.3246,-12.566,-6.39406
,-14.8218,-13.4943,-8.70313,-8.4006,-26.9489,-25.7713,-17.023,-15.8307,-14.8218,-8.70313
,0.31459,-1.20414,-4.91548,-3.33905,-24.1918,-23.0439,-7.32267,-9.58685,0.31459,-4.91548
,26.1156,24.4869,-16.0094,-17.2529,-18.5881,-19.0493,-17.7936,-17.8624,26.1156,-16.0094
,-14.0109,-16.5385,-3.41887,-6.21011,-18.9575,-19.1985,-7.35115,-9.45076,-14.0109,-3.41887
,-7.71266,-13.8877,-7.56752,-8.54653,-15.6571,-15.9123,-12.5214,-12.1625,-7.71266,-7.56752
,-14.7025,-15.9089,-7.15045,-7.38083,-15.8805,-18.2215,-8.75115,-9.92158,-14.7025,-7.15045
,-15.7353,-25.354,-5.10865,-9.8455,-16.117,-16.9087,-10.3057,-10.7556,-15.7353,-5.10865
,106.682,91.2029,-6.3223,-9.53497,-11.1544,-13.5716,-3.45873,-4.91367,106.682,-3.45873
,-2.02941,-2.45225,-7.58471,-7.72312,-18.5354,-18.6394,-14.8631,-15.2896,-2.02941,-7.58471
,-27.1968,-30.9931,15.4221,11.7554,-21.4661,-21.354,-12.4485,-12.2908,-21.4661,15.4221
,47.3755,46.823,-8.92516,-9.12156,-20.7713,-20.6978,-14.1193,-15.5695,47.3755,-8.92516
,3.82766,1.92753,-15.4391,-15.9305,-24.8712,-26.8713,-13.2124,-13.6641,3.82766,-13.2124
,-8.28306,-8.54955,25.3626,23.0452,-17.4273,-17.6741,-11.4634,-10.3333,-8.28306,25.3626
,-17.803,-20.5724,-18.1505,-18.529,-26.8347,-24.1469,-20.3121,-19.0593,-17.803,-18.1505
,38.8822,33.6605,4.29792,2.79665,-21.4829,-23.7079,-14.7293,-15.1729,38.8822,4.29792
,-19.751,-25.684,-9.57416,-9.0795,-20.1066,-19.843,-12.8608,-12.5453,-19.751,-9.57416
,-7.25608,-5.40785,-10.5419,-4.68321,-22.2411,-19.9903,-13.707,-9.82486,-7.25608,-10.5419
,10.0023,8.37918,9.04357,7.52239,-17.9965,-16.4762,-7.81931,-6.84636,10.0023,9.04357
,37.8132,35.5088,-7.74749,-7.81542,-24.2879,-24.3523,-15.8085,-15.8189,37.8132,-7.74749
,-18.4087,-19.9831,-15.4008,-13.8667,-32.4148,-30.5778,-20.6684,-17.5105,-18.4087,-15.4008
,-12.3863,-18.7069,-7.61501,-7.1417,-15.5843,-14.8864,-12.491,-11.6108,-12.3863,-7.61501
,-2.65029,-3.36077,-1.29286,-7.5452,-21.4051,-22.1394,-13.4566,-13.4187,-2.65029,-1.29286
,-14.4831,-18.5523,-4.7547,-7.26625,-23.0339,-26.4218,-16.8929,-17.4631,-14.4831,-4.7547
,-24.1065,-26.6846,-9.68585,-7.56458,-16.3401,-17.9863,-13.108,-11.5417,-16.3401,-9.68585
,-22.4882,-24.7442,-12.5032,-13.2856,-20.1335,-20.1439,-13.5476,-13.5376,-20.1335,-12.5032
,-22.9678,-25.229,-15.5603,-14.5082,-16.6947,-20.7762,-15.313,-15.5705,-16.6947,-15.313
,-3.36183,-8.75148,-3.87379,-1.70735,-20.1729,-19.8268,-10.881,-11.1224,-3.36183,-3.87379
,-20.7261,-21.6517,-12.5484,-14.2624,-11.9296,-15.3412,-5.64074,-5.6803,-11.9296,-5.64074
,-8.94048,-5.4293,-1.70938,-1.01392,-22.5875,-19.3751,-9.73551,-5.2506,-8.94048,-1.70938
,29.3863,25.7129,43.8087,43.9206,-18.7144,-19.4949,-11.4207,-13.2463,29.3863,43.8087
,-26.6024,-26.1801,-11.9,-17.7241,-20.5716,-19.9097,-19.5558,-15.4203,-20.5716,-11.9
,-12.9612,-12.82,-12.6741,-13.3455,-21.4096,-21.2983,-13.1744,-13.0702,-12.9612,-12.6741
,-2.54795,-3.33814,1.5322,2.52833,-19.6506,-17.6359,-11.4523,-8.0692,-2.54795,1.5322
,-16.2079,-15.6878,-2.52177,-0.0949357,-20.1395,-17.7971,-14.3648,-9.73644,-16.2079,-2.52177
,-6.21939,-6.51923,-2.5075,-2.82467,-24.0988,-23.9665,-15.1871,-15.113,-6.21939,-2.5075
,2.70053,4.29599,-0.017067,-0.650908,-26.9103,-24.2848,-7.21537,-8.19349,2.70053,-0.017067
,-12.7008,-14.665,-17.8797,-19.1491,-21.5522,-23.3902,-15.3357,-17.6818,-12.7008,-15.3357
,-24.098,-24.792,-11.9544,-11.6196,-15.151,-14.8821,-10.6192,-10.4013,-15.151,-10.6192
,-13.4949,-15.8984,-2.26691,-5.5477,-18.5667,-18.5737,-8.94265,-8.36375,-13.4949,-2.26691
,-14.5733,-15.3416,130.177,123.195,-27.1046,-25.3078,-15.0519,-10.9108,-14.5733,130.177
,191.76,186.071,-8.36343,-3.69907,-28.2885,-22.6393,-19.416,-13.6235,191.76,-8.36343
,-13.1151,-4.87906,-5.44435,-3.08212,-21.6289,-16.115,-11.8817,-7.63991,-13.1151,-5.44435
,-16.6677,-18.7832,-21.6923,-24.6509,-20.6132,-20.8663,-15.0029,-15.0403,-16.6677,-15.0029
,-13.8935,-14.4827,0.103771,-9.86122,-13.1656,-14.147,-10.644,-11.1483,-13.1656,0.103771
,-24.3899,-25.6022,-17.1386,-18.2137,-21.9764,-21.8622,-14.0554,-14.0218,-21.9764,-14.0554
,-17.9797,-12.9616,-18.8627,-17.0188,-20.8784,-17.7043,-11.2404,-7.47833,-17.9797,-11.2404
,-10.1143,-9.11547,-10.1371,-10.7146,-22.3164,-21.7547,-6.5196,-7.34587,-10.1143,-6.5196
,-19.2264,-18.912,-16.5405,-16.0468,-19.5281,-19.1116,-12.9819,-12.8011,-19.2264,-12.9819
,-11.2126,-10.3324,-13.9893,-11.0552,-23.2028,-19.4885,-15.9757,-12.5133,-11.2126,-13.9893
,-21.127,-19.6591,-16.3888,-13.0949,-23.1292,-21.8379,-9.46635,-9.03322,-21.127,-9.46635
,4.56822,1.34544,-2.94796,-5.49248,-25.0066,-24.414,-13.1396,-13.0243,4.56822,-2.94796
,-18.4996,-20.8496,-14.2595,-15.2993,-16.1966,-17.2179,-11.291,-11.6089,-16.1966,-11.291
,-21.1264,-23.4787,-6.65255,-5.51709,-22.3751,-22.3224,-13.9082,-13.0262,-21.1264,-6.65255
,-14.0106,-12.8253,-10.1129,-12.5017,-15.8496,-17.1082,-4.9083,-3.96127,-14.0106,-4.9083
,35.7372,35.2868,-4.06496,-4.00203,-21.3355,-21.19,-14.4071,-14.3036,35.7372,-4.06496
,-24.9529,-26.9121,-22.331,-21.9631,-17.8866,-21.2961,-17.5293,-18.1029,-17.8866,-17.5293
,-15.1423,-15.5944,-11.6636,-7.84926,-22.7187,-19.5813,-17.4928,-12.8143,-15.1423,-11.6636
,-14.919,-17.5503,-18.9959,-18.6019,-27.4596,-26.9259,-18.7673,-17.5265,-14.919,-18.7673
,-26.0909,-25.1637,-10.2195,-11.9176,-18.1902,-16.5461,-15.522,-13.4625,-18.1902,-10.2195
,-9.10633,-10.6734,5.26314,4.5151,-17.1953,-17.7416,-8.67272,-10.3128,-9.10633,5.26314
,-9.55005,-9.969,-12.6089,-13.8185,-20.4289,-21.1227,-13.1475,-12.3368,-9.55005,-12.6089
,-31.8175,-35.573,-9.65157,-15.4741,-25.0946,-24.725,-14.4719,-13.366,-25.0946,-9.65157
,-12.6585,-11.8668,-18.0003,-18.8516,-14.4107,-15.4834,-8.78085,-8.42269,-12.6585,-8.78085
,-38.1451,-36.0556,-23.1224,-21.0307,-24.2356,-22.1088,-14.8125,-12.6898,-24.2356,-14.8125
,-16.0667,-19.7891,-11.6698,-11.1601,-21.5267,-21.0434,-5.67043,-2.68592,-16.0667,-5.67043
,-8.19303,-10.9357,-4.24151,-6.59442,-23.3111,-23.655,-14.3597,-15.1673,-8.19303,-4.24151
,-26.3556,-31.1107,-19.0271,-21.7875,-24.3466,-26.1005,-12.2718,-13.9893,-24.3466,-12.2718
,-20.9704,-20.3034,-17.8764,-18.7101,-17.5436,-17.5861,-18.1376,-18.4899,-17.5436,-17.8764
,-23.6613,-24.719,3.91502,3.576,-17.2053,-16.3375,-10.4024,-10.4232,-17.2053,3.91502
,-34.3922,-28.6171,-15.2762,-10.1086,-27.7481,-22.4944,-18.2989,-12.8949,-27.7481,-15.2762
,-30.1075,-29.661,-6.90968,-6.17309,-23.8721,-24.428,-15.3366,-14.611,-23.8721,-6.90968
,-0.1425,-14.765,-2.80618,-6.6959,-17.5777,-18.7416,-10.6084,-9.6197,-0.1425,-2.80618
,-5.60422,-11.1999,-3.76392,-3.64524,-23.5961,-23.6617,-13.853,-13.5783,-5.60422,-3.76392
,-4.77912,0.284294,6.52998,8.84396,-21.1359,-16.6166,-11.571,-7.72555,-4.77912,6.52998
,-7.92698,3.44159,-6.41779,3.26569,-31.476,-22.8389,-20.6376,-9.55007,-7.92698,-6.41779
,13.5981,9.23573,-2.34433,-2.44223,-27.0522,-26.9891,-14.6335,-14.6512,13.5981,-2.34433
,-3.24107,-4.865,-2.34644,-2.93894,-22.8075,-22.7146,-15.9086,-15.8172,-3.24107,-2.34644
,110.806,106.135,-5.36237,-5.56199,-20.4344,-19.6468,-13.981,-14.2023,110.806,-5.36237
,3.47016,3.36836,-9.53007,-7.59812,-20.7157,-15.7091,-18.3066,-13.8904,3.47016,-9.53007
,-0.575233,-6.31306,-3.22685,-8.0582,-14.8238,-14.76,-13.6433,-14.1108,-0.575233,-3.22685
,5.47951,5.28916,-0.501487,-1.57008,-24.7728,-24.7272,-18.8231,-18.7321,5.47951,-0.501487
,-27.9798,-28.0354,5.17913,4.34202,-23.5263,-23.5186,-19.3673,-19.427,-23.5263,5.17913
,-25.0123,-26.319,-5.08644,-5.08359,-21.0443,-20.9172,-15.6103,-15.5102,-21.0443,-5.08644
,-5.52959,-6.15828,-2.26142,-3.51953,-22.0657,-21.9345,-14.3735,-14.2702,-5.52959,-2.26142
,-1.90851,-7.37468,144.71,142.472,-23.854,-23.8462,-15.475,-15.3879,-1.90851,144.71
,-23.4551,-27.0266,-12.6956,-19.0649,-23.9667,-22.6995,-16.9093,-17.3071,-23.4551,-12.6956
,-18.9816,-17.4611,-11.8769,-9.98915,-18.8592,-15.9341,-16.9346,-14.9737,-18.8592,-11.8769
,-28.8425,-28.4701,-29.025,-26.346,-20.0916,-17.8676,-12.0406,-9.52675,-20.0916,-12.0406
,-25.3482,-25.504,-13.8715,-13.7475,-22.3823,-22.2529,-8.68483,-8.43253,-22.3823,-8.68483
,-21.7492,-20.3088,-19.1712,-17.8164,-22.217,-21.3659,-13.9326,-12.4102,-21.7492,-13.9326
,-5.56524,-15.8029,-9.97305,-10.2225,-23.1534,-24.2507,-13.8426,-14.2555,-5.56524,-9.97305
,-6.38279,-9.55525,-3.8044,-5.01779,-14.8224,-12.2957,-9.28906,-6.8049,-6.38279,-3.8044
,-15.5673,-17.1317,-12.7785,-12.7802,-18.251,-18.0492,-9.11738,-7.80781,-15.5673,-9.11738
,14.284,15.1052,14.831,15.6109,-23.2687,-21.8199,-19.911,-18.2292,14.284,14.831
,-25.735,-19.0113,-13.2025,-7.16909,-25.2781,-19.8186,-17.1916,-10.6215,-25.2781,-13.2025
,50.2854,38.3391,33.4888,21.4477,-15.7775,-16.6904,-8.69699,-13.1551,50.2854,33.4888
,-15.3121,-17.4902,-5.49795,-10.1592,-8.28544,-9.08981,-5.93037,-10.3091,-8.28544,-5.49795
,-15.6156,-12.7525,-5.96903,-4.5808,-21.2505,-21.0035,-14.4569,-12.9363,-15.6156,-5.96903
,-10.2067,-14.7476,-6.56117,-3.27103,-21.2281,-18.793,-13.449,-11.4592,-10.2067,-6.56117
,8.64582,7.06249,107.072,105.999,-20.6394,-20.4575,-14.9535,-13.7813,8.64582,107.072
,-24.491,-13.5123,-3.20652,4.23435,-27.9213,-20.6589,-17.2166,-6.3235,-24.491,-3.20652
