"hit","P1_docksolv_SCORE","P1_docksolv_SCORE.INTER","P1_dock_SCORE","P1_dock_SCORE.INTER","docksolv_min","dock_min"
0,-24.0244,-23.5144,-14.7415,-13.8112,-24.0244,-14.7415
0,-24.2827,-22.1094,-14.1589,-13.3308,-24.2827,-14.1589
0,-27.7257,-26.8982,-13.6291,-14.6325,-27.7257,-13.6291
0,-19.8692,-15.7226,-22.7985,-18.052,-19.8692,-22.7985
0,-26.4728,-23.489,-10.0808,-8.14481,-26.4728,-10.0808
0,-23.4255,-22.2634,-12.0781,-12.2482,-23.4255,-12.0781
0,-29.4331,-24.596,-15.513,-11.3946,-29.4331,-15.513
0,-33.5439,-31.1728,-15.2258,-12.0004,-33.5439,-15.2258
0,-23.3786,-24.8568,-16.4925,-14.0355,-23.3786,-16.4925
0,-32.6663,-28.9261,-18.8264,-15.1952,-32.6663,-18.8264
0,-32.2341,-32.2736,-14.5687,-11.4315,-32.2341,-14.5687
0,-21.7759,-19.955,-8.08634,-10.2258,-21.7759,-8.08634
0,-18.5965,-22.0355,-7.41431,-15.1672,-18.5965,-7.41431
0,-24.1297,-24.408,-15.6783,-9.52571,-24.1297,-15.6783
0,-22.3306,-22.3981,-16.8525,-16.2897,-22.3306,-16.8525
0,-29.9321,-29.1065,-15.7917,-15.8088,-29.9321,-15.7917
0,-25.7077,-27.0167,-14.6017,-13.7392,-25.7077,-14.6017
0,-16.1419,-16.946,-13.951,-14.2866,-16.1419,-13.951
0,-23.5577,-23.9368,-12.4353,-13.2969,-23.5577,-12.4353
0,-22.6923,-22.7769,-17.8214,-13.5026,-22.6923,-17.8214
0,-20.2283,-21.4694,-13.3338,-12.4936,-20.2283,-13.3338
0,-24.0931,-21.3507,-14.5686,-9.69001,-24.0931,-14.5686
0,-17.2853,-19.3208,-20.256,-19.1964,-17.2853,-20.256
0,-15.7314,-17.061,-9.89885,-9.97275,-15.7314,-9.89885
0,-26.7519,-23.6926,-17.7314,-12.8354,-26.7519,-17.7314
0,-33.4561,-32.4135,-7.76013,-7.78838,-33.4561,-7.76013
0,-23.9935,-24.2199,-12.0646,-12.1039,-23.9935,-12.0646
0,-19.6601,-19.4432,-15.5617,-15.9693,-19.6601,-15.5617
0,-30.3216,-28.4254,-14.6031,-12.3424,-30.3216,-14.6031
0,-22.4191,-23.4114,-14.3305,-14.2434,-22.4191,-14.3305
0,-22.1943,-21.765,-11.2996,-7.96311,-22.1943,-11.2996
0,-20.4611,-19.5066,-14.0493,-13.084,-20.4611,-14.0493
0,-28.8434,-27.5857,-11.4639,-13.5049,-28.8434,-11.4639
0,-16.1524,-15.846,-9.76879,-8.96065,-16.1524,-9.76879
0,-20.7107,-21.9435,-9.5621,-10.5363,-20.7107,-9.5621
0,-20.3986,-19.7995,-18.6008,-18.3951,-20.3986,-18.6008
0,-11.2272,-13.4308,-9.22386,-10.1478,-11.2272,-9.22386
0,-30.5105,-28.0718,-21.4689,-19.9673,-30.5105,-21.4689
0,-23.1625,-24.7284,-13.063,-13.3946,-23.1625,-13.063
0,-24.1745,-25.0308,-13.9733,-14.5463,-24.1745,-13.9733
0,-16.8866,-17.9176,-13.8622,-13.5575,-16.8866,-13.8622
0,-26.0886,-26.276,-15.2456,-12.7477,-26.0886,-15.2456
0,-23.7743,-24.2018,-12.566,-11.9829,-23.7743,-12.566
0,-19.204,-19.9446,-10.7091,-12.6578,-19.204,-10.7091
0,-19.52,-17.5211,-12.3401,-11.3251,-19.52,-12.3401
0,-25.1114,-26.2674,-17.5681,-14.9068,-25.1114,-17.5681
0,-21.8227,-19.2803,-14.4094,-15.6021,-21.8227,-14.4094
0,-21.0569,-21.1406,-14.0951,-15.3593,-21.0569,-14.0951
0,-27.9373,-27.3705,-11.6685,-6.78295,-27.9373,-11.6685
0,-19.7166,-19.331,-18.9799,-22.1721,-19.7166,-18.9799
0,-35.195,-37.3425,-13.9501,-16.6833,-35.195,-13.9501
0,-33.1125,-36.9148,-14.1596,-17.844,-33.1125,-14.1596
0,-25.7133,-27.5723,-10.729,-10.1588,-25.7133,-10.729
0,-20.4202,-20.1667,-14.5969,-13.3942,-20.4202,-14.5969
0,-11.6598,-12.7415,-13.9648,-13.6613,-11.6598,-13.9648
0,-21.2391,-19.1358,-10.5301,-8.69886,-21.2391,-10.5301
0,-17.1114,-20.541,-7.76092,-7.97506,-17.1114,-7.76092
0,-30.0211,-27.2286,-9.59419,-9.08802,-30.0211,-9.59419
0,-20.2795,-21.6728,-9.29847,-9.56017,-20.2795,-9.29847
0,-32.1336,-28.4782,-17.1681,-16.6922,-32.1336,-17.1681
0,-26.3333,-20.2448,-18.2313,-11.9257,-26.3333,-18.2313
0,-14.7977,-14.3693,-16.5782,-13.8871,-14.7977,-16.5782
0,-28.5945,-24.622,-14.8461,-8.63042,-28.5945,-14.8461
0,-26.5544,-28.4209,-12.6631,-12.8925,-26.5544,-12.6631
0,-22.2312,-19.7487,-15.0456,-14.073,-22.2312,-15.0456
0,-24.0275,-18.4258,-17.5054,-12.4301,-24.0275,-17.5054
0,-20.8267,-16.6038,-10.4225,-6.08611,-20.8267,-10.4225
0,-21.8438,-24.9426,-7.78073,-7.38327,-21.8438,-7.78073
0,-25.0911,-25.0971,-12.093,-16.4527,-25.0911,-12.093
0,-18.6172,-20.6618,-8.5071,-9.37697,-18.6172,-8.5071
0,-15.4206,-14.7846,-14.8045,-12.9475,-15.4206,-14.8045
0,1.42827,1.17865,-11.2282,-11.0875,1.42827,-11.2282
0,-28.3965,-29.2213,-9.85339,-8.88207,-28.3965,-9.85339
0,-20.4194,-22.9822,-12.1494,-15.3814,-20.4194,-12.1494
0,-15.214,-10.9904,-18.0362,-16.259,-15.214,-18.0362
0,-26.6843,-32.557,-14.4864,-16.1072,-26.6843,-14.4864
0,-26.4188,-24.9323,-14.1135,-13.382,-26.4188,-14.1135
0,-32.5829,-33.6493,-17.7065,-15.5606,-32.5829,-17.7065
0,-16.6868,-17.0138,-5.93295,-4.20287,-16.6868,-5.93295
0,-18.1009,-18.8587,-11.0428,-8.42977,-18.1009,-11.0428
0,-12.996,-16.1809,-2.45772,-6.05764,-12.996,-2.45772
0,-20.6795,-18.5868,-6.06765,-4.94976,-20.6795,-6.06765
0,-24.524,-27.3458,-7.95202,-8.51536,-24.524,-7.95202
0,-14.4103,-15.1899,-10.7073,-11.8182,-14.4103,-10.7073
0,-16.7982,-18.4638,-6.91724,-7.73336,-16.7982,-6.91724
0,-27.3738,-27.1244,-11.7885,-7.82178,-27.3738,-11.7885
0,-19.9345,-20.0226,-12.7101,-15.0005,-19.9345,-12.7101
0,-24.6335,-26.384,-7.98775,-7.59382,-24.6335,-7.98775
0,-20.5108,-23.7622,-11.1733,-7.6302,-20.5108,-11.1733
0,-25.5644,-26.0809,-10.0826,-9.66112,-25.5644,-10.0826
0,-19.3219,-22.2206,-14.2716,-16.8006,-19.3219,-14.2716
0,-20.077,-22.1991,-13.1419,-13.9728,-20.077,-13.1419
0,-19.9729,-22.7284,-4.32855,-3.77861,-19.9729,-4.32855
0,-23.9591,-24.6794,-16.487,-17.3242,-23.9591,-16.487
0,-20.88,-20.7311,-17.1771,-16.477,-20.88,-17.1771
0,-22.9604,-22.3594,-14.0055,-12.5985,-22.9604,-14.0055
0,-22.4895,-21.369,-15.3854,-13.8345,-22.4895,-15.3854
0,-30.0473,-28.4352,-11.6518,-10.1053,-30.0473,-11.6518
0,-18.2111,-19.0721,-14.9884,-15.4225,-18.2111,-14.9884
0,-21.2265,-20.9051,-13.6587,-12.5142,-21.2265,-13.6587
0,-25.0137,-22.9225,-14.1288,-13.1494,-25.0137,-14.1288
0,-17.2347,-16.4964,-13.2536,-12.7941,-17.2347,-13.2536
0,-20.0854,-20.5434,-8.022,-8.10385,-20.0854,-8.022
0,-20.3083,-19.8884,-13.2419,-12.3105,-20.3083,-13.2419
0,-18.2557,-18.0952,-6.83114,-7.61245,-18.2557,-6.83114
0,-11.6954,-12.4401,-8.92644,-9.45744,-11.6954,-8.92644
0,-23.8545,-22.0042,-10.9587,-7.69696,-23.8545,-10.9587
0,-17.5678,-18.129,-9.99723,-7.25683,-17.5678,-9.99723
0,-14.7774,-12.3303,-11.2822,-8.43488,-14.7774,-11.2822
0,-14.2539,-16.5749,-11.9318,-11.0561,-14.2539,-11.9318
0,-21.5233,-19.5754,-11.1803,-8.0502,-21.5233,-11.1803
0,-19.2655,-19.0271,-5.5669,-3.74516,-19.2655,-5.5669
0,-23.4533,-22.2641,-9.32432,-9.53914,-23.4533,-9.32432
0,-20.1906,-18.5918,-8.48405,-8.99712,-20.1906,-8.48405
0,-19.0001,-20.5302,-4.37963,-3.73615,-19.0001,-4.37963
0,-20.3185,-21.6924,-9.10452,-8.93913,-20.3185,-9.10452
0,-14.4872,-12.7104,-4.57728,-2.06063,-14.4872,-4.57728
0,-22.7213,-24.2453,-7.8546,-7.51865,-22.7213,-7.8546
0,-10.2575,-10.3136,-7.61307,-8.42263,-10.2575,-7.61307
0,-21.23,-19.2643,-10.748,-8.99415,-21.23,-10.748
0,-8.66208,-7.51095,-8.41337,-7.00026,-8.66208,-8.41337
0,-24.5496,-23.9238,-11.5171,-9.87606,-24.5496,-11.5171
0,-22.8988,-21.9733,-9.64206,-9.75154,-22.8988,-9.64206
0,-21.0886,-20.0511,-6.51969,-4.13128,-21.0886,-6.51969
0,-22.3122,-24.1306,-6.47812,-6.32143,-22.3122,-6.47812
0,-23.742,-24.1113,-8.38335,-7.42182,-23.742,-8.38335
0,-20.7522,-20.8877,-10.0989,-10.2931,-20.7522,-10.0989
0,-22.434,-20.482,-6.57311,-6.45208,-22.434,-6.57311
0,-19.9511,-18.8941,-12.9881,-8.91886,-19.9511,-12.9881
0,-22.6644,-17.1587,-14.4556,-6.93215,-22.6644,-14.4556
0,-17.784,-18.239,-8.8649,-8.79316,-17.784,-8.8649
0,-21.9394,-18.9193,-8.57191,-7.37445,-21.9394,-8.57191
0,-16.0909,-16.04,-7.07795,-6.91742,-16.0909,-7.07795
0,-17.8972,-17.4587,-8.14864,-6.49257,-17.8972,-8.14864
0,-18.9662,-18.7516,-11.6457,-9.517,-18.9662,-11.6457
0,-22.4468,-21.8019,-13.5942,-12.2965,-22.4468,-13.5942
0,-19.1688,-13.291,-14.6538,-9.27092,-19.1688,-14.6538
0,-19.3156,-18.0832,-2.10656,-0.368784,-19.3156,-2.10656
0,-23.439,-19.3636,-10.4351,-8.11942,-23.439,-10.4351
0,-23.9947,-23.9958,-6.45233,-5.67454,-23.9947,-6.45233
0,-19.6673,-22.1182,-2.70099,-7.23105,-19.6673,-2.70099
0,-20.4541,-21.0377,-10.7701,-9.2012,-20.4541,-10.7701
0,-23.3528,-17.303,-14.4859,-8.67892,-23.3528,-14.4859
0,-22.599,-20.934,-9.79563,-8.88576,-22.599,-9.79563
0,-14.5445,-13.8708,-10.5438,-9.8584,-14.5445,-10.5438
0,-20.3404,-19.7356,-5.25594,-3.25968,-20.3404,-5.25594
0,-19.1167,-17.5436,-9.63571,-10.2251,-19.1167,-9.63571
0,-21.3166,-19.29,-10.9516,-11.2086,-21.3166,-10.9516
0,-15.0232,-15.0339,-7.57259,-7.46881,-15.0232,-7.57259
0,-17.5248,-16.7032,-9.00399,-8.71165,-17.5248,-9.00399
0,-17.1579,-16.6527,-12.297,-11.3699,-17.1579,-12.297
0,-16.8866,-17.7046,-8.36909,-7.91901,-16.8866,-8.36909
0,-20.4682,-19.5096,-9.6793,-8.59607,-20.4682,-9.6793
0,-19.3528,-18.4497,-12.0513,-9.92676,-19.3528,-12.0513
0,-21.478,-17.1038,-15.7293,-9.63438,-21.478,-15.7293
0,-17.4662,-17.9042,-8.96795,-7.8778,-17.4662,-8.96795
0,-25.2382,-26.0487,-11.5555,-11.3443,-25.2382,-11.5555
0,-15.9346,-15.7081,-14.4331,-13.9869,-15.9346,-14.4331
0,-19.1227,-18.4331,-12.3535,-12.8443,-19.1227,-12.3535
0,-15.186,-13.4304,-11.0101,-10.8117,-15.186,-11.0101
0,-13.4506,-17.0057,-9.71475,-10.0322,-13.4506,-9.71475
0,-10.7326,-17.471,-9.17297,-10.0427,-10.7326,-9.17297
0,-21.8507,-13.8886,-12.6901,-4.52476,-21.8507,-12.6901
0,-16.9905,-17.4129,-3.63614,-5.99957,-16.9905,-3.63614
0,-25.1049,-19.6925,-11.4592,-7.72441,-25.1049,-11.4592
0,-18.7053,-18.9129,-9.04237,-9.72013,-18.7053,-9.04237
0,-21.4374,-21.0084,-13.409,-11.715,-21.4374,-13.409
0,-25.6718,-19.3589,-14.8882,-8.04149,-25.6718,-14.8882
0,-16.754,-16.2413,-16.5182,-16.8633,-16.754,-16.5182
0,-20.745,-20.3344,-20.0201,-18.4871,-20.745,-20.0201
0,-28.9711,-26.4288,-13.6466,-12.3838,-28.9711,-13.6466
0,-15.7204,-17.2885,-6.87625,-7.03393,-15.7204,-6.87625
0,-18.7979,-19.4975,-9.6303,-8.84817,-18.7979,-9.6303
0,-25.2072,-22.0668,-13.0577,-10.0807,-25.2072,-13.0577
0,-26.6242,-22.8364,-15.2926,-12.581,-26.6242,-15.2926
0,-19.4518,-19.008,-18.1232,-17.3443,-19.4518,-18.1232
0,-20.9909,-16.7411,-23.81,-20.4244,-20.9909,-23.81
0,-22.5755,-20.1504,-8.35113,-7.7035,-22.5755,-8.35113
0,-21.2393,-21.9078,-12.0254,-9.701,-21.2393,-12.0254
0,-22.5618,-17.3601,-21.9936,-15.8005,-22.5618,-21.9936
0,-26.0116,-23.2022,-7.08912,-7.22956,-26.0116,-7.08912
0,-19.184,-19.9474,-4.15319,-6.40513,-19.184,-4.15319
0,-22.8768,-16.1315,-18.6394,-12.0512,-22.8768,-18.6394
0,-26.2936,-24.8746,-16.4071,-13.6481,-26.2936,-16.4071
0,-17.8115,-16.7229,-12.613,-11.5092,-17.8115,-12.613
0,-29.8602,-27.119,-14.8907,-13.1392,-29.8602,-14.8907
0,-17.4181,-15.6744,-6.62107,-9.2481,-17.4181,-6.62107
0,-17.1188,-14.3406,-13.8007,-6.02481,-17.1188,-13.8007
0,-22.2993,-22.1081,-10.3132,-9.24928,-22.2993,-10.3132
0,-32.5166,-29.7248,-10.9396,-11.0193,-32.5166,-10.9396
0,-25.931,-25.0791,-11.3187,-11.3822,-25.931,-11.3187
0,-16.4297,-15.637,-16.1914,-13.7608,-16.4297,-16.1914
0,-24.6717,-25.598,-12.139,-9.90047,-24.6717,-12.139
0,-17.1093,-12.0621,-20.0588,-14.9442,-17.1093,-20.0588
0,-21.508,-14.8476,-11.8809,-8.89699,-21.508,-11.8809
0,-20.1259,-19.389,-11.7144,-11.5671,-20.1259,-11.7144
0,-23.4254,-27.2697,-12.8306,-12.9264,-23.4254,-12.8306
0,-33.8553,-27.1366,-19.4641,-13.6739,-33.8553,-19.4641
0,-15.3474,-14.9077,-11.4288,-10.9323,-15.3474,-11.4288
0,-16.8671,-13.9935,-13.8421,-12.1461,-16.8671,-13.8421
0,-23.0249,-22.2785,-15.9252,-17.2219,-23.0249,-15.9252
0,-27.4643,-24.4555,-2.45379,3.83191,-27.4643,-2.45379
0,-14.7908,-17.0735,-10.7921,-10.032,-14.7908,-10.7921
0,-24.2287,-22.7411,-13.7866,-9.1257,-24.2287,-13.7866
0,-28.2608,-20.7953,-18.0977,-8.78605,-28.2608,-18.0977
0,-21.8861,-18.653,-13.2499,-8.06562,-21.8861,-13.2499
0,-22.5297,-20.0842,-11.2498,-12.1919,-22.5297,-11.2498
0,-21.8263,-17.1903,-8.65398,-5.28048,-21.8263,-8.65398
0,-18.1489,-23.483,-8.45432,-10.0404,-18.1489,-8.45432
0,-9.77064,-7.30035,-11.3046,-8.82094,-9.77064,-11.3046
0,-6.87424,-9.57513,-10.0123,-9.64743,-6.87424,-10.0123
0,-14.0109,-12.9244,-5.86305,-4.52796,-14.0109,-5.86305
0,-12.3293,-5.95259,-10.4698,-3.70424,-12.3293,-10.4698
0,-17.6102,-16.0527,-5.65132,-5.30699,-17.6102,-5.65132
0,-13.1325,-13.0129,-10.7708,-9.62749,-13.1325,-10.7708
0,-15.176,-15.4558,-9.47946,-8.20292,-15.176,-9.47946
0,-16.7256,-21.338,-11.4146,-10.7031,-16.7256,-11.4146
0,-22.2198,-19.9993,-3.29169,-1.09917,-22.2198,-3.29169
0,-6.79857,-7.05202,-4.95738,-7.47963,-6.79857,-4.95738
0,-22.4978,-22.0494,-7.41032,-8.75055,-22.4978,-7.41032
0,-20.8507,-20.7898,-3.0285,-0.417789,-20.8507,-3.0285
0,-8.99841,-11.5293,-1.91276,-2.87095,-8.99841,-1.91276
0,-10.6292,-8.23421,-9.31506,-10.4542,-10.6292,-9.31506
0,-11.3434,-7.82905,-8.29969,-5.36041,-11.3434,-8.29969
0,-28.122,-25.5223,-16.4844,-13.4334,-28.122,-16.4844
0,-25.711,-24.5573,-14.4494,-14.0677,-25.711,-14.4494
0,-19.2438,-18.4122,-16.8691,-15.5106,-19.2438,-16.8691
0,-26.8393,-23.3188,-10.8392,-7.59071,-26.8393,-10.8392
0,-33.6684,-33.5224,-11.972,-9.07307,-33.6684,-11.972
0,-22.536,-17.3348,-13.495,-12.6833,-22.536,-13.495
0,-25.813,-22.026,-22.8889,-20.4623,-25.813,-22.8889
0,-33.5864,-32.5691,-16.7348,-12.462,-33.5864,-16.7348
0,-33.8441,-34.0414,-15.7873,-15.8697,-33.8441,-15.7873
0,-23.4321,-21.9481,-20.0949,-16.9462,-23.4321,-20.0949
0,-35.8864,-31.2195,-24.6638,-20.6696,-35.8864,-24.6638
0,-30.8123,-28.7043,-17.5686,-18.8968,-30.8123,-17.5686
0,-30.0522,-26.9116,-10.1511,-6.43451,-30.0522,-10.1511
0,-32.191,-29.1329,-26.1149,-23.5884,-32.191,-26.1149
0,-36.6654,-35.1404,-16.448,-13.7342,-36.6654,-16.448
0,-30.4267,-25.7522,-19.3711,-18.9285,-30.4267,-19.3711
0,-19.791,-13.0231,-17.9842,-15.389,-19.791,-17.9842
0,-26.4495,-23.1707,-15.4838,-14.12,-26.4495,-15.4838
0,-25.3614,-25.8151,-13.6036,-11.8713,-25.3614,-13.6036
0,-27.3474,-25.004,-15.8866,-15.0629,-27.3474,-15.8866
0,-22.2779,-19.5737,-16.937,-13.5189,-22.2779,-16.937
0,-18.0795,-20.839,-13.7415,-14.2174,-18.0795,-13.7415
0,-29.1047,-24.6976,-15.6768,-9.94265,-29.1047,-15.6768
0,-23.2118,-16.6613,-13.8817,-10.2247,-23.2118,-13.8817
0,-21.9381,-18.5542,-18.4087,-15.1585,-21.9381,-18.4087
0,-28.3436,-28.6836,-17.5689,-17.3629,-28.3436,-17.5689
0,-36.1265,-33.5355,-17.3093,-13.0146,-36.1265,-17.3093
0,-26.2406,-22.0509,-15.1452,-12.5685,-26.2406,-15.1452
0,-30.1902,-26.9325,-11.1712,-9.09323,-30.1902,-11.1712
0,-1.22815,-0.971382,-14.6053,-10.083,-1.22815,-14.6053
0,-16.2074,-15.4812,-12.0636,-13.1964,-16.2074,-12.0636
0,-25.4518,-24.1039,-15.45,-14.2772,-25.4518,-15.45
0,-27.8264,-25.5825,-20.5536,-19.1764,-27.8264,-20.5536
0,-19.131,-18.5567,-17.6681,-17.5337,-19.131,-17.6681
0,-25.8177,-27.5847,-11.3128,-10.1861,-25.8177,-11.3128
0,-22.4403,-19.7747,-12.8653,-9.77275,-22.4403,-12.8653
0,-24.5426,-19.7307,-13.1683,-9.92279,-24.5426,-13.1683
0,-10.7943,-6.77809,-10.6849,-4.77631,-10.7943,-10.6849
0,-24.0145,-21.9431,-13.0949,-9.74334,-24.0145,-13.0949
0,-19.2143,-13.8563,-13.2758,-8.91347,-19.2143,-13.2758
0,-21.0768,-18.793,-3.73335,-0.750062,-21.0768,-3.73335
0,-18.5662,-11.339,-12.175,-2.01864,-18.5662,-12.175
0,-13.0565,-11.8191,-7.59314,-8.11535,-13.0565,-7.59314
0,-34.6636,-33.6675,-15.5261,-12.5033,-34.6636,-15.5261
0,-24.7636,-22.1486,-10.6427,-7.78902,-24.7636,-10.6427
0,-20.4517,-18.2233,-17.8731,-16.687,-20.4517,-17.8731
0,162.723,164.054,-16.516,-15.4755,162.723,-16.516
0,-24.1358,-23.6207,-15.4545,-14.7098,-24.1358,-15.4545
0,-31.9878,-33.9545,-23.7179,-20.5603,-31.9878,-23.7179
0,-27.7025,-26.2064,-16.5553,-12.9387,-27.7025,-16.5553
0,-27.7962,-25.8412,-12.1286,-10.2495,-27.7962,-12.1286
0,-24.7292,-23.9732,-12.4512,-10.844,-24.7292,-12.4512
0,-29.7584,-28.7842,-13.974,-11.4268,-29.7584,-13.974
0,-29.4799,-30.6361,-12.6078,-11.6393,-29.4799,-12.6078
0,-24.7852,-19.4706,1.5728,7.79793,-24.7852,1.5728
0,-28.9328,-27.5266,-13.9619,-12.0202,-28.9328,-13.9619
0,-15.0269,-17.062,-7.1981,-5.21039,-15.0269,-7.1981
0,-31.0662,-27.1406,-10.0872,-5.64912,-31.0662,-10.0872
0,-25.5661,-22.8387,-19.8012,-17.2759,-25.5661,-19.8012
0,-24.3121,-19.0318,-17.7966,-10.9042,-24.3121,-17.7966
0,-22.906,-21.149,-12.267,-11.9814,-22.906,-12.267
0,-18.7862,-19.888,-8.47258,-9.20319,-18.7862,-8.47258
0,-17.6644,-15.011,-15.7068,-13.54,-17.6644,-15.7068
0,-24.2759,-26.1791,-10.7504,-10.87,-24.2759,-10.7504
0,-20.1253,-20.6593,-10.0404,-13.0382,-20.1253,-10.0404
0,-16.9407,-11.521,-3.5415,-2.72242,-16.9407,-3.5415
0,-20.6494,-19.4182,-14.7871,-16.0421,-20.6494,-14.7871
0,-20.0853,-22.3858,-10.3517,-12.0941,-20.0853,-10.3517
0,-29.8729,-29.2531,-16.5785,-14.5145,-29.8729,-16.5785
0,-21.9195,-21.8568,-10.2549,-8.99233,-21.9195,-10.2549
0,-17.8486,-14.6103,-17.5572,-12.3392,-17.8486,-17.5572
0,-31.1558,-30.2137,-12.0427,-11.8118,-31.1558,-12.0427
0,-16.3783,-14.7334,-13.3848,-12.3561,-16.3783,-13.3848
0,-18.5525,-20.9289,-14.7894,-15.7172,-18.5525,-14.7894
0,-20.6321,-20.6061,-8.3105,-8.76573,-20.6321,-8.3105
0,-19.1351,-21.6995,-8.35032,-11.3075,-19.1351,-8.35032
0,-13.4584,-11.9442,-16.9341,-13.7464,-13.4584,-16.9341
0,-18.8494,-16.0717,-14.9552,-13.2984,-18.8494,-14.9552
0,-16.1783,-18.3126,-2.85478,-4.23188,-16.1783,-2.85478
0,-23.3356,-22.9455,-11.5294,-10.395,-23.3356,-11.5294
0,-5.73869,-8.11145,-7.52568,-7.01026,-5.73869,-7.52568
0,-22.4066,-22.7399,-11.751,-10.6117,-22.4066,-11.751
0,-15.7271,-17.0286,-11.4843,-11.2791,-15.7271,-11.4843
0,-13.2118,-14.684,-5.79219,-6.8545,-13.2118,-5.79219
0,-20.4015,-19.1998,-5.426,-5.60564,-20.4015,-5.426
0,-17.391,-15.8964,-21.9568,-22.2501,-17.391,-21.9568
0,-19.6444,-19.9109,-10.1019,-11.2328,-19.6444,-10.1019
0,-26.3559,-23.2489,-17.9214,-12.8298,-26.3559,-17.9214
0,-22.6715,-23.7194,-10.9212,-9.53964,-22.6715,-10.9212
0,-16.2685,-19.7508,-9.69151,-9.72861,-16.2685,-9.69151
0,-33.1343,-33.7388,-9.23039,-8.72626,-33.1343,-9.23039
0,-17.7538,-17.8937,-8.81489,-9.22967,-17.7538,-8.81489
0,-29.5939,-30.52,-7.87748,-10.0586,-29.5939,-7.87748
0,-29.4651,-31.5977,-9.98261,-8.98329,-29.4651,-9.98261
0,-18.7129,-14.122,-10.9352,-6.20538,-18.7129,-10.9352
0,-15.4271,-16.0376,-6.71763,-7.48986,-15.4271,-6.71763
0,-22.8004,-21.4745,-12.6303,-11.6309,-22.8004,-12.6303
0,-26.5628,-27.1738,-4.14722,-3.86283,-26.5628,-4.14722
0,-21.6675,-24.5878,-6.68547,-5.47744,-21.6675,-6.68547
0,-9.50747,-10.5252,-15.0629,-16.9413,-9.50747,-15.0629
0,-16.6658,-14.7884,-9.68615,-9.56684,-16.6658,-9.68615
0,-22.0972,-23.1505,-16.1737,-17.7718,-22.0972,-16.1737
0,-30.3336,-32.1957,-12.3636,-13.1153,-30.3336,-12.3636
0,-25.5772,-28.2118,-11.8794,-13.0108,-25.5772,-11.8794
0,-22.9474,-25.4938,-11.1296,-14.4567,-22.9474,-11.1296
0,-26.2525,-28.4862,-8.88385,-8.58177,-26.2525,-8.88385
0,-21.1461,-20.1606,-4.58588,-1.75299,-21.1461,-4.58588
0,-20.4681,-21.4708,-10.1646,-10.8598,-20.4681,-10.1646
0,-15.4984,-16.1987,-12.1966,-14.581,-15.4984,-12.1966
0,-19.8427,-21.4834,-2.28893,-1.68627,-19.8427,-2.28893
0,-22.3481,-21.4927,-16.2117,-13.0655,-22.3481,-16.2117
0,-16.3931,-18.1753,-13.0021,-9.82625,-16.3931,-13.0021
0,-12.4396,-12.352,-4.21798,-5.53101,-12.4396,-4.21798
0,31.8919,27.4994,-5.52263,-4.45993,31.8919,-5.52263
0,-23.873,-24.3434,-21.531,-16.2011,-23.873,-21.531
0,-18.5642,-19.4391,-6.76413,-5.78305,-18.5642,-6.76413
0,-20.8898,-21.264,-8.21883,-7.46971,-20.8898,-8.21883
0,-13.7036,-13.9422,-4.29491,-6.5849,-13.7036,-4.29491
0,-10.8455,-10.6656,-2.75713,-3.61507,-10.8455,-2.75713
0,-18.023,-18.9546,-8.65065,-8.47636,-18.023,-8.65065
0,-17.1839,-17.8265,-3.91207,-6.38064,-17.1839,-3.91207
0,-11.5969,-13.869,-12.6609,-10.8093,-11.5969,-12.6609
0,-14.873,-14.9709,-7.39648,-7.58636,-14.873,-7.39648
0,-30.5158,-29.9931,-9.83599,-8.79385,-30.5158,-9.83599
0,-22.4016,-22.5212,-4.1982,-3.01137,-22.4016,-4.1982
0,-17.7216,-18.2155,70.0543,71.8116,-17.7216,70.0543
0,-22.3137,-25.4434,-7.41466,-3.65258,-22.3137,-7.41466
0,-23.765,-23.7118,-13.372,-12.9869,-23.765,-13.372
0,-19.2961,-18.4453,-2.83178,-0.0670442,-19.2961,-2.83178
0,-24.8465,-22.5771,-7.65715,-7.4992,-24.8465,-7.65715
0,-15.9735,-18.402,-12.2215,-13.5751,-15.9735,-12.2215
0,-23.8095,-23.6124,-6.29026,-5.26092,-23.8095,-6.29026
0,-18.0606,-19.6541,-6.87832,-6.45254,-18.0606,-6.87832
0,-14.6888,-16.777,-10.231,-6.62911,-14.6888,-10.231
0,-16.4614,-19.3038,-6.36774,-7.76765,-16.4614,-6.36774
0,-13.2372,-14.4025,-13.3938,-15.4727,-13.2372,-13.3938
0,-23.4422,-23.956,-10.2416,-10.7002,-23.4422,-10.2416
0,-19.0083,-21.6373,-7.26038,-5.30707,-19.0083,-7.26038
0,-16.2249,-15.4013,-10.7174,-11.51,-16.2249,-10.7174
0,-12.9527,-15.9242,-7.77043,-6.12352,-12.9527,-7.77043
0,-23.2538,-24.7984,-7.43702,-6.58161,-23.2538,-7.43702
0,-24.4644,-22.642,-10.0199,-10.2555,-24.4644,-10.0199
0,-12.228,-16.3788,-8.08454,-10.4168,-12.228,-8.08454
0,-17.9107,-17.8133,-8.44278,-7.14277,-17.9107,-8.44278
0,-20.2591,-17.0941,-14.1102,-10.9185,-20.2591,-14.1102
0,-23.4025,-23.0677,-11.5313,-10.4786,-23.4025,-11.5313
0,-19.8213,-20.0592,-11.7462,-12.87,-19.8213,-11.7462
0,-21.8288,-17.8991,-14.4316,-11.4376,-21.8288,-14.4316
