"hit","P1_docksolv_SCORE","P1_docksolv_SCORE.INTER","P1_dock_SCORE","P1_dock_SCORE.INTER","P2_docksolv_SCORE","P2_docksolv_SCORE.INTER","P2_dock_SCORE","P2_dock_SCORE.INTER","docksolv_min","dock_min"
0,-12.6763,-17.271,-4.35251,-9.8484,-12.6763,-17.271,-10.2562,-7.32426,-12.6763,-4.35251
0,-9.45763,-8.13205,0.112847,0.567778,-9.45763,-8.13205,-15.5587,-3.70544,-9.45763,0.112847
0,-12.6513,-11.7211,-6.1342,-3.55033,-12.6513,-11.7211,-20.5601,-14.8142,-12.6513,-6.1342
0,-9.53832,-14.9912,-7.17025,-4.98494,-9.53832,-14.9912,-20.2424,-10.8896,-9.53832,-7.17025
0,-5.00215,-11.2657,6.03037,4.70601,-5.00215,-11.2657,-13.37,-6.91277,-5.00215,6.03037
0,-18.6179,-13.6191,-1.35346,-0.492347,-18.6179,-13.6191,-13.1137,-7.78105,-18.6179,-1.35346
0,-8.51534,-14.0512,-7.13806,-6.08472,-8.51534,-14.0512,-12.5638,-4.12936,-8.51534,-7.13806
0,-6.76745,-9.60903,-5.74908,-14.6067,-6.76745,-9.60903,-22.4267,-15.0666,-6.76745,-5.74908
0,-14.5588,-17.1094,-0.301474,-2.54941,-14.5588,-17.1094,-17.5523,-11.4923,-14.5588,-0.301474
0,-9.32242,-29.0387,-5.46768,-7.14637,-9.32242,-29.0387,-26.7421,-21.6156,-9.32242,-5.46768
0,1.01823,-7.18967,-1.48778,-5.81692,1.01823,-7.18967,-23.9526,-17.8927,1.01823,-1.48778
0,-11.6478,-8.50434,-6.83536,-7.14111,-11.6478,-8.50434,-14.7068,-12.6368,-11.6478,-6.83536
0,-14.0606,-14.9852,24.9657,17.2117,-14.0606,-14.9852,-16.6907,-8.61056,-14.0606,24.9657
0,11.0559,8.07114,-7.50409,-7.83673,11.0559,8.07114,-14.0246,-4.59894,11.0559,-7.50409
0,-13.6756,-10.805,-3.69927,-6.80668,-13.6756,-10.805,-19.7873,-13.1084,-13.6756,-3.69927
0,-26.8762,-21.4835,-6.09425,-9.6125,-26.8762,-21.4835,-30.3194,-21.4019,-26.8762,-6.09425
0,-8.66549,-12.112,-9.25144,-10.8574,-8.66549,-12.112,-11.0531,-9.90107,-8.66549,-9.25144
0,-7.36561,-13.9418,5.49775,3.05533,-7.36561,-13.9418,-13.1346,-8.60083,-7.36561,5.49775
0,-10.9408,-10.0314,20.2876,12.7478,-10.9408,-10.0314,-10.0156,-2.1013,-10.9408,20.2876
0,-6.64595,-13.4624,1.29772,-4.10595,-6.64595,-13.4624,-17.4568,-12.8267,-6.64595,1.29772
0,-13.6086,-12.0434,-9.73437,-6.49466,-13.6086,-12.0434,-13.6742,-6.26925,-13.6086,-9.73437
0,-2.58273,-13.0122,4.65758,1.19098,-2.58273,-13.0122,-15.6949,-10.9228,-2.58273,4.65758
0,-19.7903,-17.0349,-15.8821,-12.4495,-19.7903,-17.0349,-16.5191,-11.6079,-19.7903,-15.8821
0,-10.2424,-13.2896,-11.5099,-12.1752,-10.2424,-13.2896,-17.9912,-10.431,-10.2424,-11.5099
0,-3.61839,-10.1863,-5.76369,-8.55934,-3.61839,-10.1863,-5.5216,-6.65205,-3.61839,-5.5216
0,-22.0337,-17.7632,-4.72977,-5.83134,-22.0337,-17.7632,-16.55,-9.56845,-22.0337,-4.72977
0,-10.3948,-9.7431,-3.71985,-4.46483,-10.3948,-9.7431,-16.1768,-12.1778,-10.3948,-3.71985
0,-5.01382,-12.4416,-0.0212011,-7.71855,-5.01382,-12.4416,-15.9292,-9.25318,-5.01382,-0.0212011
0,-21.1207,-21.4228,7.75778,-1.08204,-21.1207,-21.4228,-15.8048,-14.0859,-21.1207,7.75778
0,-10.7713,-15.0801,-7.24119,-4.67395,-10.7713,-15.0801,-27.6895,-17.192,-10.7713,-7.24119
0,-16.948,-16.6561,-1.88027,2.30634,-16.948,-16.6561,-15.1183,-8.75503,-16.948,-1.88027
0,-18.7878,-12.5506,8.99816,3.02061,-18.7878,-12.5506,-17.539,-12.5479,-18.7878,8.99816
0,-5.94836,-9.72591,-2.14783,-2.80806,-5.94836,-9.72591,-16.409,-8.15108,-5.94836,-2.14783
0,-19.2694,-16.574,-2.25441,-2.68642,-19.2694,-16.574,-21.9331,-11.8143,-19.2694,-2.25441
0,-6.23727,-12.2054,4.18137,1.67656,-6.23727,-12.2054,-10.9065,-5.04635,-6.23727,4.18137
0,-21.081,-15.2616,-6.49981,-2.27392,-21.081,-15.2616,-23.0891,-10.3791,-21.081,-6.49981
0,-19.356,-15.3581,-14.0675,-11.139,-19.356,-15.3581,-16.6988,-12.1544,-19.356,-14.0675
0,-8.35477,-12.9422,-3.88139,-3.67406,-8.35477,-12.9422,-16.4486,-10.6698,-8.35477,-3.88139
0,-5.10304,-6.96513,9.38974,-2.46878,-5.10304,-6.96513,-12.1055,-5.71668,-5.10304,9.38974
0,-9.5869,-13.6593,-5.38593,-13.6798,-9.5869,-13.6593,-14.581,-8.58669,-9.5869,-5.38593
0,-6.31094,-12.1544,2.98732,-4.67153,-6.31094,-12.1544,-15.3409,-9.98741,-6.31094,2.98732
0,-7.53789,-6.83443,0.874038,-1.61811,-7.53789,-6.83443,-17.4276,-12.6635,-7.53789,0.874038
0,-16.0969,-16.877,0.615023,-3.72509,-16.0969,-16.877,-17.2339,-12.5135,-16.0969,0.615023
0,-18.7275,-16.9537,-0.996582,-3.60835,-18.7275,-16.9537,-15.2359,-7.92652,-18.7275,-0.996582
0,-15.5105,-15.9503,-7.7285,-4.35379,-15.5105,-15.9503,-17.4833,-8.23983,-15.5105,-7.7285
0,-18.3703,-23.5268,-3.52809,-8.685,-18.3703,-23.5268,-18.8518,-15.3143,-18.3703,-3.52809
0,-4.63198,-9.13171,0.222244,-2.34983,-4.63198,-9.13171,-20.6396,-11.0437,-4.63198,0.222244
0,-5.10081,-13.5721,4.28274,-2.54577,-5.10081,-13.5721,-21.5473,-15.3147,-5.10081,4.28274
0,-7.71209,-14.9921,-1.41755,-3.4138,-7.71209,-14.9921,-19.9046,-12.3059,-7.71209,-1.41755
0,-17.0891,-21.1837,-1.6283,-6.35515,-17.0891,-21.1837,-16.6867,-10.825,-17.0891,-1.6283
0,-17.9485,-19.251,-7.41828,-6.10884,-17.9485,-19.251,-15.0622,-10.2872,-17.9485,-7.41828
0,-3.02433,-9.28204,-4.81453,-8.19521,-3.02433,-9.28204,-13.1578,-8.40278,-3.02433,-4.81453
0,-10.3988,-16.5116,0.211475,-5.16061,-10.3988,-16.5116,-20.6253,-15.6721,-10.3988,0.211475
0,-6.35995,-8.71296,-4.65666,-3.46959,-6.35995,-8.71296,-20.7223,-15.2346,-6.35995,-4.65666
0,-5.84826,-11.0495,3.66542,-0.877217,-5.84826,-11.0495,-20.2258,-8.57947,-5.84826,3.66542
0,3.29739,-4.5222,9.27265,1.15406,3.29739,-4.5222,-19.3954,-13.5875,3.29739,9.27265
0,-12.9468,-14.3566,-0.864219,-3.72495,-12.9468,-14.3566,-20.1528,-14.5436,-12.9468,-0.864219
0,-3.03872,-7.6818,19.8992,15.6202,-3.03872,-7.6818,-13.8189,-8.81655,-3.03872,19.8992
0,-13.8256,-21.372,-7.73,-12.875,-13.8256,-21.372,-15.2705,-16.521,-13.8256,-7.73
0,-5.21826,-6.59528,3.23189,0.865472,-5.21826,-6.59528,-11.9381,-6.12064,-5.21826,3.23189
0,-4.73274,-14.3094,-7.1032,-11.5419,-4.73274,-14.3094,-22.6758,-17.3282,-4.73274,-7.1032
0,-8.07172,-11.6554,13.9828,-0.778929,-8.07172,-11.6554,-16.5531,-14.1221,-8.07172,13.9828
0,-11.8845,-9.99819,-7.40287,-2.97742,-11.8845,-9.99819,-7.92038,0.0343686,-11.8845,-7.40287
0,-6.25176,-7.54833,4.74577,-0.38159,-6.25176,-7.54833,-18.7795,-10.3816,-6.25176,4.74577
0,-9.6192,-10.7638,-9.16668,-10.1096,-9.6192,-10.7638,-16.5914,-12.6168,-9.6192,-9.16668
0,3.17313,-9.36538,-5.20217,-13.0837,3.17313,-9.36538,-14.5378,-12.6555,3.17313,-5.20217
0,-22.7816,-23.2762,-2.8883,-6.69187,-22.7816,-23.2762,-18.0694,-12.8413,-22.7816,-2.8883
0,-14.1973,-12.3782,-0.302215,-3.92868,-14.1973,-12.3782,-22.1528,-20.3142,-14.1973,-0.302215
0,-7.23537,-5.76597,8.37224,2.79974,-7.23537,-5.76597,-18.1532,-10.8797,-7.23537,8.37224
0,-17.0533,-14.4929,-10.7737,-13.8959,-17.0533,-14.4929,-16.3205,-11.7074,-17.0533,-10.7737
0,-20.908,-21.9255,-13.0353,-13.8573,-20.908,-21.9255,-25.0257,-18.7199,-20.908,-13.0353
0,-13.2564,-16.3193,-2.7688,-6.9117,-13.2564,-16.3193,-16.3714,-10.6613,-13.2564,-2.7688
0,-11.0439,-9.52268,5.94775,2.28905,-11.0439,-9.52268,-16.9892,-11.6336,-11.0439,5.94775
0,-1.26432,-4.21777,-4.68255,-4.75625,-1.26432,-4.21777,-20.6673,-6.50357,-1.26432,-4.68255
0,-18.9647,-15.1041,-12.5242,-5.404,-18.9647,-15.1041,-23.2198,-16.5886,-18.9647,-12.5242
0,-9.20852,-9.3561,5.36445,0.996878,-9.20852,-9.3561,-13.648,-6.76421,-9.20852,5.36445
0,-20.8514,-21.9866,-13.5659,-20.1108,-20.8514,-21.9866,-17.2434,-11.8565,-20.8514,-13.5659
0,-11.4336,-11.0318,7.44275,7.65516,-11.4336,-11.0318,-17.8664,-13.9314,-11.4336,7.44275
0,-3.11126,-7.60917,-4.50401,-10.0512,-3.11126,-7.60917,-16.1081,-9.16784,-3.11126,-4.50401
0,-8.77708,-19.4948,-0.719679,-0.747034,-8.77708,-19.4948,-14.8201,-13.5208,-8.77708,-0.719679
0,1.61167,-4.44807,-1.95671,-7.57441,1.61167,-4.44807,-26.7075,-21.6218,1.61167,-1.95671
0,-23.3421,-18.7786,-9.58308,-9.85612,-23.3421,-18.7786,-18.1929,-14.3339,-23.3421,-9.58308
0,-14.3727,-13.0213,-10.8866,-13.8143,-14.3727,-13.0213,-22.2273,-17.3719,-14.3727,-10.8866
0,-6.79153,-5.72963,5.56003,3.63561,-6.79153,-5.72963,-13.0117,-8.33159,-6.79153,5.56003
0,-12.8596,-11.6696,2.2787,-3.08747,-12.8596,-11.6696,-13.3936,-10.8418,-12.8596,2.2787
0,-17.0446,-15.7532,12.1144,7.29361,-17.0446,-15.7532,-20.9999,-13.8962,-17.0446,12.1144
0,-11.1185,-10.5976,-6.38041,-4.12127,-11.1185,-10.5976,-11.3922,-5.83041,-11.1185,-6.38041
0,-21.9756,-22.6375,2.53934,-0.125143,-21.9756,-22.6375,-18.2209,-9.07825,-21.9756,2.53934
0,-15.5864,-19.3757,2.52432,-6.32024,-15.5864,-19.3757,-18.5649,-12.1937,-15.5864,2.52432
0,-3.15854,-7.01914,-5.51429,-10.0786,-3.15854,-7.01914,-8.41154,-3.24437,-3.15854,-5.51429
0,-24.3697,-20.4586,-6.97099,-5.34157,-24.3697,-20.4586,-11.3765,-4.19638,-24.3697,-6.97099
0,-13.1748,-14.8385,1.66162,2.88317,-13.1748,-14.8385,-26.9007,-20.4677,-13.1748,1.66162
0,-3.69623,-8.18238,5.88099,0.906675,-3.69623,-8.18238,-17.563,-11.0765,-3.69623,5.88099
0,-6.75059,-8.42724,-4.37832,-8.45399,-6.75059,-8.42724,-15.7883,-11.3206,-6.75059,-4.37832
0,-19.5102,-18.9257,-1.78842,-0.0594852,-19.5102,-18.9257,-19.7426,-15.8772,-19.5102,-1.78842
0,-22.2267,-23.7983,1.11377,-6.06966,-22.2267,-23.7983,-21.056,-13.6998,-22.2267,1.11377
0,-12.7106,-13.377,11.6486,7.83131,-12.7106,-13.377,-19.6538,-9.87542,-12.7106,11.6486
0,-9.95591,-10.2326,-7.49266,-6.8664,-9.95591,-10.2326,-22.1716,-13.2293,-9.95591,-7.49266
0,-12.2305,-11.4587,-6.2421,-6.33579,-12.2305,-11.4587,-19.6102,-12.3943,-12.2305,-6.2421
0,-10.0592,-9.42185,-3.02409,-8.43307,-10.0592,-9.42185,-16.6434,-8.5397,-10.0592,-3.02409
0,-18.755,-19.8529,-3.53445,-7.92491,-18.755,-19.8529,-18.319,-18.2993,-18.755,-3.53445
0,-7.24335,-14.8412,-11.5911,-13.05,-7.24335,-14.8412,-18.3826,-12.0923,-7.24335,-11.5911
0,-5.92856,-4.52483,7.73146,1.68645,-5.92856,-4.52483,-15.6468,-9.87241,-5.92856,7.73146
0,-15.5027,-18.9873,9.68886,2.01589,-15.5027,-18.9873,-15.4253,-9.56859,-15.5027,9.68886
0,-14.0538,-13.5272,-5.09513,-6.23281,-14.0538,-13.5272,-17.9189,-10.4044,-14.0538,-5.09513
0,-11.4745,-16.1607,2.41142,-3.01221,-11.4745,-16.1607,-15.4164,-10.047,-11.4745,2.41142
0,-6.41631,-12.7876,-4.73615,-4.85593,-6.41631,-12.7876,-15.99,-10.5996,-6.41631,-4.73615
0,-10.8801,-22.0919,-3.04121,-6.90648,-10.8801,-22.0919,-13.1623,-9.11363,-10.8801,-3.04121
0,-14.3785,-14.6327,-4.87944,-6.91297,-14.3785,-14.6327,-17.3781,-11.0988,-14.3785,-4.87944
0,0.489022,-4.51292,0.476402,-3.12597,0.489022,-4.51292,-8.62165,-3.40151,0.489022,0.476402
0,-13.6794,-17.1839,-3.34436,-1.64946,-13.6794,-17.1839,-18.7317,-12.1032,-13.6794,-3.34436
0,-21.1599,-23.5851,8.52181,-1.72466,-21.1599,-23.5851,-25.5866,-13.1834,-21.1599,8.52181
0,-13.1396,-10.5432,-4.51817,-2.83513,-13.1396,-10.5432,-16.3619,-11.4717,-13.1396,-4.51817
0,-20.2175,-23.4121,6.03323,0.0731701,-20.2175,-23.4121,-22.2771,-16.412,-20.2175,6.03323
0,-21.0019,-21.9477,2.35729,-1.11205,-21.0019,-21.9477,-12.4983,-6.72032,-21.0019,2.35729
0,-16.4613,-14.9125,-4.08272,-3.3566,-16.4613,-14.9125,-16.3069,-11.1749,-16.4613,-4.08272
0,-11.8,-11.7724,-9.7316,-7.54414,-11.8,-11.7724,-16.9924,-12.7036,-11.8,-9.7316
0,-5.05137,-6.99335,-0.629636,-3.0601,-5.05137,-6.99335,-18.7877,-14.412,-5.05137,-0.629636
0,-28.5407,-17.5306,-15.6555,-3.42746,-28.5407,-17.5306,-35.884,-17.3312,-28.5407,-15.6555
0,-8.17275,-11.6002,5.46516,-2.08124,-8.17275,-11.6002,-14.2966,-8.88088,-8.17275,5.46516
0,10.4671,4.48682,9.12156,2.70771,10.4671,4.48682,-15.6106,-8.97349,10.4671,9.12156
0,-7.42177,-6.47746,4.96083,0.0255534,-7.42177,-6.47746,-11.1794,-6.93829,-7.42177,4.96083
0,-1.35737,-3.0524,-4.55017,-1.60694,-1.35737,-3.0524,-12.8974,-4.66473,-1.35737,-4.55017
0,-11.8647,-13.7913,-3.4014,-1.18487,-11.8647,-13.7913,-23.4957,-12.7466,-11.8647,-3.4014
0,-18.6829,-18.0613,-18.8256,-13.4214,-18.6829,-18.0613,-20.6933,-11.4415,-18.6829,-18.8256
0,-18.2379,-15.2298,-13.2263,-12.3241,-18.2379,-15.2298,-11.1911,-7.57952,-18.2379,-11.1911
0,-17.0707,-15.517,-5.41361,-4.772,-17.0707,-15.517,-18.2199,-15.2048,-17.0707,-5.41361
0,-12.8922,-16.2934,-9.09028,-5.38782,-12.8922,-16.2934,-24.6098,-13.7502,-12.8922,-9.09028
0,-11.4069,-15.3999,0.158627,-4.75746,-11.4069,-15.3999,-20.1926,-15.4753,-11.4069,0.158627
0,-1.59204,-6.69732,0.406292,-0.599884,-1.59204,-6.69732,-20.572,-15.405,-1.59204,0.406292
0,-16.9865,-18.5833,-0.169007,-3.71957,-16.9865,-18.5833,-14.5224,-11.3735,-16.9865,-0.169007
0,-15.0692,-12.283,-3.45953,-0.322477,-15.0692,-12.283,-12.0592,-5.83439,-15.0692,-3.45953
0,-16.5945,-16.0509,-11.9464,-9.35947,-16.5945,-16.0509,-19.7203,-11.3024,-16.5945,-11.9464
0,-15.6138,-13.5562,-4.43261,-7.34531,-15.6138,-13.5562,-18.4324,-14.3505,-15.6138,-4.43261
0,-7.89954,-7.51321,-1.5916,-5.13077,-7.89954,-7.51321,-6.72191,-7.57357,-7.89954,-1.5916
0,-6.95637,-16.1486,-9.16119,-7.06446,-6.95637,-16.1486,-16.1817,-9.664,-6.95637,-9.16119
0,-4.5592,-12.8196,-1.23416,-4.4049,-4.5592,-12.8196,-11.9569,-4.36366,-4.5592,-1.23416
0,-9.503,-10.2851,-1.82272,-3.32672,-9.503,-10.2851,-8.49661,-2.06565,-9.503,-1.82272
0,-18.5821,-17.3622,-9.17313,-8.97948,-18.5821,-17.3622,-19.0686,-13.8346,-18.5821,-9.17313
0,-26.5095,-24.7585,-6.4171,-5.16255,-26.5095,-24.7585,-16.2187,-12.9784,-26.5095,-6.4171
0,-4.96779,-9.30384,-2.9016,-4.75309,-4.96779,-9.30384,-17.5957,-12.4311,-4.96779,-2.9016
0,-7.04806,-8.67462,-2.33153,-10.0675,-7.04806,-8.67462,-16.1407,-7.86737,-7.04806,-2.33153
0,-19.6072,-25.5633,0.34432,-3.10548,-19.6072,-25.5633,-24.8161,-16.4178,-19.6072,0.34432
0,-16.5869,-13.6368,-1.46822,-1.69022,-16.5869,-13.6368,-21.3712,-18.9892,-16.5869,-1.46822
0,-21.9985,-21.7058,-5.69033,-6.24109,-21.9985,-21.7058,-24.5548,-19.2034,-21.9985,-5.69033
0,-23.5544,-23.7906,-1.13996,-6.20874,-23.5544,-23.7906,-18.4844,-15.4843,-23.5544,-1.13996
0,-25.1292,-21.7547,-10.1548,-7.83812,-25.1292,-21.7547,-11.687,-7.16955,-25.1292,-10.1548
0,-14.7036,-14.2932,-12.9713,-10.5785,-14.7036,-14.2932,-19.298,-12.4121,-14.7036,-12.9713
0,-15.4491,-17.4956,2.55192,-2.16232,-15.4491,-17.4956,-16.3568,-11.6883,-15.4491,2.55192
0,-2.32833,-7.12625,6.23526,1.61474,-2.32833,-7.12625,-12.621,-7.64729,-2.32833,6.23526
0,-9.35908,-8.68099,-5.9792,-6.45307,-9.35908,-8.68099,-13.9765,-4.11228,-9.35908,-5.9792
0,-4.61679,-10.5249,0.023764,-0.0906277,-4.61679,-10.5249,-17.9982,-14.3721,-4.61679,0.023764
0,-14.7347,-16.3894,-8.06371,-14.8129,-14.7347,-16.3894,-18.8412,-11.4982,-14.7347,-8.06371
0,-15.3899,-12.8163,10.7323,4.37512,-15.3899,-12.8163,-18.0058,-11.7148,-15.3899,10.7323
0,-17.0954,-11.9781,0.454076,3.99537,-17.0954,-11.9781,-22.3648,-9.73254,-17.0954,0.454076
0,-10.6584,-8.40284,7.31316,0.395861,-10.6584,-8.40284,-20.7553,-10.6828,-10.6584,7.31316
0,-23.528,-20.7376,-1.69055,-4.17832,-23.528,-20.7376,-11.0274,-6.61691,-23.528,-1.69055
0,3.25131,-3.66304,0.675474,-3.00282,3.25131,-3.66304,-20.9125,-9.68406,3.25131,0.675474
0,-17.1753,-21.4478,-5.14039,-6.07981,-17.1753,-21.4478,-21.1527,-16.9691,-17.1753,-5.14039
0,-22.8254,-17.8797,-2.42787,-5.12344,-22.8254,-17.8797,-16.5222,-9.74535,-22.8254,-2.42787
0,-10.3079,-8.83304,0.583542,-5.44721,-10.3079,-8.83304,-24.6639,-17.747,-10.3079,0.583542
0,3.45408,-4.933,4.83794,-0.604585,3.45408,-4.933,-13.3856,-9.04989,3.45408,4.83794
0,-15.9978,-16.2262,-2.91797,-1.85648,-15.9978,-16.2262,-20.5155,-14.4815,-15.9978,-2.91797
0,-3.86801,-5.31911,-4.22802,-4.00067,-3.86801,-5.31911,-23.0198,-13.4325,-3.86801,-4.22802
0,-21.0332,-20.9361,4.29953,0.787198,-21.0332,-20.9361,-15.6238,-10.5278,-21.0332,4.29953
0,-14.8317,-20.7723,-7.69736,-9.24,-14.8317,-20.7723,-14.0432,-7.17351,-14.8317,-7.69736
0,-15.9923,-17.5799,-3.36009,-3.70552,-15.9923,-17.5799,-18.0663,-15.9663,-15.9923,-3.36009
0,-11.8924,-11.5478,-2.27076,-5.0028,-11.8924,-11.5478,-12.5788,-7.72514,-11.8924,-2.27076
0,-20.0806,-25.0001,-6.6343,-8.56215,-20.0806,-25.0001,-20.5207,-11.7724,-20.0806,-6.6343
0,-15.5873,-18.6243,-3.45188,-7.9239,-15.5873,-18.6243,-21.0762,-13.464,-15.5873,-3.45188
0,-9.53197,-9.94473,-10.0783,-9.07369,-9.53197,-9.94473,-22.8718,-14.2374,-9.53197,-10.0783
0,-9.99834,-12.4058,-6.42196,-6.00333,-9.99834,-12.4058,-9.33101,-4.70453,-9.99834,-6.42196
0,-0.085591,-8.77301,3.24212,-3.58284,-0.085591,-8.77301,-19.3636,-14.884,-0.085591,3.24212
0,-12.0751,-17.3387,7.71212,-0.569142,-12.0751,-17.3387,-13.2159,-7.31728,-12.0751,7.71212
0,-13.0533,-12.9749,-3.49848,-5.88626,-13.0533,-12.9749,-10.8857,-5.80768,-13.0533,-3.49848
0,-6.72753,-5.12151,-6.27404,-4.58901,-6.72753,-5.12151,-14.9204,-9.94586,-6.72753,-6.27404
0,-2.1667,-4.0664,-4.5081,-4.02732,-2.1667,-4.0664,-11.7775,-6.48733,-2.1667,-4.5081
0,-12.3794,-13.8213,-6.75737,-6.49586,-12.3794,-13.8213,-16.0456,-10.6128,-12.3794,-6.75737
0,-9.0087,-8.4411,-2.72015,-5.37788,-9.0087,-8.4411,-12.5131,-7.88707,-9.0087,-2.72015
0,0.613555,-4.4983,-5.85073,-7.21239,0.613555,-4.4983,-18.51,-12.7299,0.613555,-5.85073
0,0.176091,-5.16116,-5.75431,-6.8984,0.176091,-5.16116,-11.1728,-8.03398,0.176091,-5.75431
0,-17.6647,-25.9124,-7.86532,-8.00819,-17.6647,-25.9124,-2.99685,3.76058,-17.6647,-2.99685
0,-7.99227,-10.768,4.01948,4.07318,-7.99227,-10.768,-15.7932,-9.27246,-7.99227,4.01948
0,-12.2668,-9.58574,-7.98429,-2.85203,-12.2668,-9.58574,-18.3902,-12.4745,-12.2668,-7.98429
0,-8.14368,-8.13013,3.4345,2.52381,-8.14368,-8.13013,-14.671,-9.94932,-8.14368,3.4345
0,-15.4379,-13.0232,-7.49608,-4.88856,-15.4379,-13.0232,-10.1892,-3.75185,-15.4379,-7.49608
0,-22.6972,-23.1791,-8.07118,-8.20389,-22.6972,-23.1791,-25.5844,-19.9748,-22.6972,-8.07118
0,-18.1082,-15.0106,-8.50026,-6.60096,-18.1082,-15.0106,-16.8664,-11.3164,-18.1082,-8.50026
0,-3.11239,-8.3177,4.8904,0.438486,-3.11239,-8.3177,-17.2337,-10.5865,-3.11239,4.8904
0,-15.8635,-12.0743,-4.47575,-6.71112,-15.8635,-12.0743,-17.948,-12.8085,-15.8635,-4.47575
0,-5.01817,-15.8028,-7.63596,-7.8737,-5.01817,-15.8028,-19.666,-13.377,-5.01817,-7.63596
0,-11.2459,-13.6018,-7.58681,-10.591,-11.2459,-13.6018,-11.7135,-7.26462,-11.2459,-7.58681
0,-17.8522,-21.4276,-4.84981,-5.89946,-17.8522,-21.4276,-13,-7.48058,-17.8522,-4.84981
0,-8.90346,-12.726,-8.73087,-12.5694,-8.90346,-12.726,-17.3568,-9.6076,-8.90346,-8.73087
0,-25.797,-29.2763,-1.43347,-6.60331,-25.797,-29.2763,-18.0649,-13.3484,-25.797,-1.43347
0,-25.1078,-30.229,1.9772,-2.51994,-25.1078,-30.229,-23.0004,-17.9105,-25.1078,1.9772
0,-23.6331,-22.3905,-7.51788,-5.47037,-23.6331,-22.3905,-13.6365,-4.04197,-23.6331,-7.51788
0,1.57788,-3.67716,-12.8509,-13.3319,1.57788,-3.67716,-19.8518,-15.1679,1.57788,-12.8509
0,-15.153,-15.2777,-6.45302,-4.66758,-15.153,-15.2777,-21.5564,-12.6699,-15.153,-6.45302
0,-11.0357,-20.4827,-5.53378,-1.92131,-11.0357,-20.4827,-23.7626,-13.1937,-11.0357,-5.53378
0,-14.7656,-18.9903,7.68239,-6.42527,-14.7656,-18.9903,-9.6423,-0.440475,-14.7656,7.68239
0,-12.5974,-16.6841,9.18974,-2.9927,-12.5974,-16.6841,-12.3998,-11.8964,-12.5974,9.18974
0,-10.4019,-14.9276,2.6692,-1.33897,-10.4019,-14.9276,-16.7858,-13.6104,-10.4019,2.6692
0,-7.96121,-13.2996,-4.29101,-8.69673,-7.96121,-13.2996,-10.2925,-4.75999,-7.96121,-4.29101
0,-19.5248,-22.224,-10.9395,-11.4039,-19.5248,-22.224,-14.7396,-9.96546,-19.5248,-10.9395
0,-7.0412,-7.69434,3.6022,0.0958533,-7.0412,-7.69434,-12.987,-10.1343,-7.0412,3.6022
0,-5.87079,-6.89481,-4.48218,-6.23304,-5.87079,-6.89481,-16.0563,-16.4074,-5.87079,-4.48218
0,-12.0298,-18.4619,18.3425,10.2533,-12.0298,-18.4619,-22.2262,-19.5194,-12.0298,18.3425
0,-1.31865,-5.61745,16.857,-0.0229403,-1.31865,-5.61745,-18.2286,-14.7224,-1.31865,16.857
0,-22.2198,-20.8662,-10.6412,-15.5392,-22.2198,-20.8662,-19.4873,-8.67456,-22.2198,-10.6412
0,-27.081,-30.7523,-1.66018,-5.25454,-27.081,-30.7523,-18.6735,-15.2086,-27.081,-1.66018
0,-13.6026,-15.7537,-9.92104,-9.48751,-13.6026,-15.7537,-21.0666,-15.6118,-13.6026,-9.92104
0,-2.14985,-14.0684,0.898057,-3.4623,-2.14985,-14.0684,-18.5449,-12.2028,-2.14985,0.898057
0,-6.6227,-9.31185,2.27118,-1.64557,-6.6227,-9.31185,-18.7593,-12.2542,-6.6227,2.27118
0,-14.3986,-15.6259,-11.7121,-18.0854,-14.3986,-15.6259,-10.5407,-6.7719,-14.3986,-10.5407
0,-17.8737,-21.1652,0.438416,-3.82693,-17.8737,-21.1652,-14.7574,-12.3011,-17.8737,0.438416
0,-17.4983,-21.8429,-1.29524,-10.2887,-17.4983,-21.8429,-23.0807,-16.4449,-17.4983,-1.29524
0,-27.9817,-22.5,-8.57867,-10.9813,-27.9817,-22.5,-22.9457,-11.8047,-27.9817,-8.57867
0,-5.72343,-2.23992,-2.83876,-6.38166,-5.72343,-2.23992,-18.7269,-12.7418,-5.72343,-2.83876
0,-6.53044,-13.0973,13.021,-0.941647,-6.53044,-13.0973,-23.8178,-20.4217,-6.53044,13.021
0,-21.6434,-22.1681,-5.7262,-10.0953,-21.6434,-22.1681,-20.4427,-17.3555,-21.6434,-5.7262
0,-10.6342,-8.96984,3.5905,2.44292,-10.6342,-8.96984,-15.7176,-10.3548,-10.6342,3.5905
0,-8.16728,-12.0356,12.9459,8.9538,-8.16728,-12.0356,-20.5305,-12.4862,-8.16728,12.9459
0,-8.7357,-8.48219,-1.29591,-2.2093,-8.7357,-8.48219,-22.8174,-17.6515,-8.7357,-1.29591
0,-19.0084,-16.0782,-8.74106,-6.44839,-19.0084,-16.0782,-12.6389,-3.2441,-19.0084,-8.74106
0,-16.7278,-14.4323,-0.829136,-4.61433,-16.7278,-14.4323,-17.8062,-10.3801,-16.7278,-0.829136
0,-8.44357,-8.94407,-7.0058,-4.99455,-8.44357,-8.94407,-23.4452,-13.6242,-8.44357,-7.0058
0,-11.9384,-18.9496,8.31377,0.925127,-11.9384,-18.9496,-20.0879,-14.0811,-11.9384,8.31377
0,-16.864,-11.6357,0.795977,1.07746,-16.864,-11.6357,-18.8046,-9.58041,-16.864,0.795977
